"","gene_id","gene_name","overall_rank","average_rank","n_withinTop2000"
"ENSG00000171863","ENSG00000171863","RPS7",253.5,480.75,4
"ENSG00000260032","ENSG00000260032","NORAD",253.5,480.75,4
"ENSG00000117632","ENSG00000117632","STMN1",255,482.25,4
"ENSG00000163682","ENSG00000163682","RPL9",256,483,4
"ENSG00000130643","ENSG00000130643","CALY",257,484.75,4
"ENSG00000148826","ENSG00000148826","NKX6-2",258,485.5,4
"ENSG00000132821","ENSG00000132821","VSTM2L",259,488,4
"ENSG00000164124","ENSG00000164124","TMEM144",260,488.75,4
"ENSG00000092529","ENSG00000092529","CAPN3",261,491.25,4
"ENSG00000105372","ENSG00000105372","RPS19",262,492.25,4
"ENSG00000130203","ENSG00000130203","APOE",263,493,4
"ENSG00000117691","ENSG00000117691","NENF",264,493.75,4
"ENSG00000237949","ENSG00000237949","LINC00844",265,494.5,4
"ENSG00000167755","ENSG00000167755","KLK6",266,495,4
"ENSG00000167191","ENSG00000167191","GPRC5B",267,497.75,4
"ENSG00000116106","ENSG00000116106","EPHA4",268,499.25,4
"ENSG00000121769","ENSG00000121769","FABP3",270,499.75,4
"ENSG00000159176","ENSG00000159176","CSRP1",270,499.75,4
"ENSG00000170906","ENSG00000170906","NDUFA3",270,499.75,4
"ENSG00000170889","ENSG00000170889","RPS9",272,500,4
"ENSG00000070214","ENSG00000070214","SLC44A1",273,501,4
"ENSG00000168028","ENSG00000168028","RPSA",274.5,502.25,4
"ENSG00000207955","ENSG00000207955","AL359091.1",274.5,502.25,4
"ENSG00000182870","ENSG00000182870","GALNT9",276,503.5,4
"ENSG00000229117","ENSG00000229117","RPL41",277,503.75,4
"ENSG00000221823","ENSG00000221823","PPP3R1",278,504.25,4
"ENSG00000178980","ENSG00000178980","SELENOW",279,507.5,4
"ENSG00000181409","ENSG00000181409","AATK",280,516,4
"ENSG00000087250","ENSG00000087250","MT3",281,517.75,4
"ENSG00000186642","ENSG00000186642","PDE2A",282,521.5,4
"ENSG00000172005","ENSG00000172005","MAL",283,521.75,4
"ENSG00000110436","ENSG00000110436","SLC1A2",284,522,4
"ENSG00000164402","ENSG00000164402","SEPTIN8",285,522.5,4
"ENSG00000139433","ENSG00000139433","GLTP",286,524.5,4
"ENSG00000139737","ENSG00000139737","SLAIN1",287.5,529.25,4
"ENSG00000171885","ENSG00000171885","AQP4",287.5,529.25,4
"ENSG00000054356","ENSG00000054356","PTPRN",289,532,4
"ENSG00000112186","ENSG00000112186","CAP2",290,532.75,4
"ENSG00000109099","ENSG00000109099","PMP22",291,534.25,4
"ENSG00000100321","ENSG00000100321","SYNGR1",292,535,4
"ENSG00000174607","ENSG00000174607","UGT8",293,535.5,4
"ENSG00000166925","ENSG00000166925","TSC22D4",294,536.25,4
"ENSG00000189058","ENSG00000189058","APOD",295.5,537,4
"ENSG00000088832","ENSG00000088832","FKBP1A",295.5,537,4
"ENSG00000019144","ENSG00000019144","PHLDB1",297,537.25,4
"ENSG00000107758","ENSG00000107758","PPP3CB",298,537.75,4
"ENSG00000011426","ENSG00000011426","ANLN",299,538,4
"ENSG00000204389","ENSG00000204389","HSPA1A",300,540.5,4
"ENSG00000147416","ENSG00000147416","ATP6V1B2",301,541,4
"ENSG00000105887","ENSG00000105887","MTPN",302,544.5,4
"ENSG00000120885","ENSG00000120885","CLU",303,547,4
"ENSG00000084731","ENSG00000084731","KIF3C",304,547.25,4
"ENSG00000258947","ENSG00000258947","TUBB3",305,547.5,4
"ENSG00000161016","ENSG00000161016","RPL8",307,548.25,4
"ENSG00000187764","ENSG00000187764","SEMA4D",307,548.25,4
"ENSG00000006116","ENSG00000006116","CACNG3",307,548.25,4
"ENSG00000103089","ENSG00000103089","FA2H",309,548.5,4
"ENSG00000132872","ENSG00000132872","SYT4",310,548.75,4
"ENSG00000070808","ENSG00000070808","CAMK2A",311,553.75,4
"ENSG00000139220","ENSG00000139220","PPFIA2",312.5,555.75,4
"ENSG00000128989","ENSG00000128989","ARPP19",312.5,555.75,4
"ENSG00000172020","ENSG00000172020","GAP43",314,556.25,4
"ENSG00000164919","ENSG00000164919","COX6C",315,556.75,4
"ENSG00000189241","ENSG00000189241","TSPYL1",316,558.25,4
"ENSG00000165943","ENSG00000165943","MOAP1",317,559,4
"ENSG00000108960","ENSG00000108960","MMD",318,560.25,4
"ENSG00000168490","ENSG00000168490","PHYHIP",319,561,4
"ENSG00000163399","ENSG00000163399","ATP1A1",320,563,4
"ENSG00000149806","ENSG00000149806","FAU",321,563.5,4
"ENSG00000110955","ENSG00000110955","ATP5F1B",322,564.75,4
"ENSG00000086300","ENSG00000086300","SNX10",323,565,4
"ENSG00000165434","ENSG00000165434","PGM2L1",324,565.25,4
"ENSG00000150656","ENSG00000150656","CNDP1",325,565.5,4
"ENSG00000059915","ENSG00000059915","PSD",326,566,4
"ENSG00000065809","ENSG00000065809","FAM107B",327,566.5,4
"ENSG00000066468","ENSG00000066468","FGFR2",328,566.75,4
"ENSG00000106299","ENSG00000106299","WASL",329.5,568.75,4
"ENSG00000166091","ENSG00000166091","CMTM5",329.5,568.75,4
"ENSG00000149273","ENSG00000149273","RPS3",331,569.25,4
"ENSG00000133112","ENSG00000133112","TPT1",332,570.75,4
"ENSG00000180155","ENSG00000180155","LYNX1",333,571.5,4
"ENSG00000183036","ENSG00000183036","PCP4",334,573,4
"ENSG00000161203","ENSG00000161203","AP2M1",335,573.75,4
"ENSG00000243449","ENSG00000243449","C4orf48",336,575,4
"ENSG00000204262","ENSG00000204262","COL5A2",337,576,4
"ENSG00000159720","ENSG00000159720","ATP6V0D1",338,576.25,4
"ENSG00000167680","ENSG00000167680","SEMA6B",339,576.75,4
"ENSG00000143761","ENSG00000143761","ARF1",340,578,4
"ENSG00000240972","ENSG00000240972","MIF",341,579.25,4
"ENSG00000065609","ENSG00000065609","SNAP91",342,581,4
"ENSG00000075043","ENSG00000075043","KCNQ2",343,583.25,4
"ENSG00000184221","ENSG00000184221","OLIG1",344,583.75,4
"ENSG00000131100","ENSG00000131100","ATP6V1E1",345.5,584.25,4
"ENSG00000156298","ENSG00000156298","TSPAN7",345.5,584.25,4
"ENSG00000197043","ENSG00000197043","ANXA6",347,585.25,4
"ENSG00000255823","ENSG00000255823","MTRNR2L8",348,586.75,4
"ENSG00000169282","ENSG00000169282","KCNAB1",349,587.25,4
"ENSG00000117410","ENSG00000117410","ATP6V0B",351,589.25,4
"ENSG00000286214","ENSG00000286214","AUXG01000058.1",351,589.25,4
"ENSG00000184515","ENSG00000184515","BEX5",351,589.25,4
"ENSG00000104419","ENSG00000104419","NDRG1",353,591,4
"ENSG00000138814","ENSG00000138814","PPP3CA",354,593.25,4
"ENSG00000159713","ENSG00000159713","TPPP3",355,593.5,4
"ENSG00000104833","ENSG00000104833","TUBB4A",356,596.25,4
"ENSG00000132702","ENSG00000132702","HAPLN2",357,597.25,4
"ENSG00000112902","ENSG00000112902","SEMA5A",358,598,4
"ENSG00000155980","ENSG00000155980","KIF5A",359,600,4
"ENSG00000058404","ENSG00000058404","CAMK2B",360,600.75,4
"ENSG00000005513","ENSG00000005513","SOX8",361,603.75,4
"ENSG00000126860","ENSG00000126860","EVI2A",362,605,4
"ENSG00000118680","ENSG00000118680","MYL12B",363,605.75,4
"ENSG00000120899","ENSG00000120899","PTK2B",364,608.25,4
"ENSG00000171450","ENSG00000171450","CDK5R2",365,608.75,4
"ENSG00000197430","ENSG00000197430","OPALIN",366,610.5,4
"ENSG00000123989","ENSG00000123989","CHPF",367,612,4
"ENSG00000181418","ENSG00000181418","DDN",368,615,4
"ENSG00000158859","ENSG00000158859","ADAMTS4",369,616,4
"ENSG00000025772","ENSG00000025772","TOMM34",370,616.5,4
"ENSG00000186462","ENSG00000186462","NAP1L2",371,617,4
"ENSG00000167815","ENSG00000167815","PRDX2",372,617.75,4
"ENSG00000111328","ENSG00000111328","CDK2AP1",373,618,4
"ENSG00000155511","ENSG00000155511","GRIA1",374,618.25,4
"ENSG00000067225","ENSG00000067225","PKM",375,620.5,4
"ENSG00000063854","ENSG00000063854","HAGH",376,621.25,4
"ENSG00000005486","ENSG00000005486","RHBDD2",377.5,622,4
"ENSG00000047249","ENSG00000047249","ATP6V1H",377.5,622,4
"ENSG00000167778","ENSG00000167778","SPRYD3",379,623.25,4
"ENSG00000173221","ENSG00000173221","GLRX",380.5,624.75,4
"ENSG00000128283","ENSG00000128283","CDC42EP1",380.5,624.75,4
"ENSG00000154229","ENSG00000154229","PRKCA",382,626.25,4
"ENSG00000067057","ENSG00000067057","PFKP",383,627.75,4
"ENSG00000196353","ENSG00000196353","CPNE4",384,628,4
"ENSG00000175182","ENSG00000175182","FAM131A",385,629,4
"ENSG00000012171","ENSG00000012171","SEMA3B",386.5,629.75,4
"ENSG00000170315","ENSG00000170315","UBB",386.5,629.75,4
"ENSG00000168000","ENSG00000168000","BSCL2",388,630.75,4
"ENSG00000159164","ENSG00000159164","SV2A",389,631.25,4
"ENSG00000164972","ENSG00000164972","C9orf24",390,632.5,3
"ENSG00000165678","ENSG00000165678","GHITM",391,635,4
"ENSG00000110427","ENSG00000110427","KIAA1549L",392,635.25,4
"ENSG00000156642","ENSG00000156642","NPTN",393,636,4
"ENSG00000132386","ENSG00000132386","SERPINF1",394,637.5,3
"ENSG00000183715","ENSG00000183715","OPCML",395,639.75,4
"ENSG00000166780","ENSG00000166780","BMERB1",396,642.25,4
"ENSG00000213190","ENSG00000213190","MLLT11",397,643.5,4
"ENSG00000166165","ENSG00000166165","CKB",398,643.75,4
"ENSG00000166448","ENSG00000166448","TMEM130",399,644,4
"ENSG00000149091","ENSG00000149091","DGKZ",400,644.5,4
"ENSG00000158560","ENSG00000158560","DYNC1I1",401,645,4
"ENSG00000010278","ENSG00000010278","CD9",402,645.5,4
"ENSG00000119865","ENSG00000119865","CNRIP1",403,645.75,4
"ENSG00000164061","ENSG00000164061","BSN",404,648.5,4
"ENSG00000159228","ENSG00000159228","CBR1",405,649.5,4
"ENSG00000182600","ENSG00000182600","SNORC",406,650,4
"ENSG00000214548","ENSG00000214548","MEG3",407,650.25,4
"ENSG00000005893","ENSG00000005893","LAMP2",408,651.5,4
"ENSG00000088992","ENSG00000088992","TESC",409,653.75,4
"ENSG00000103260","ENSG00000103260","METRN",410.5,654,4
"ENSG00000188706","ENSG00000188706","ZDHHC9",410.5,654,4
"ENSG00000173660","ENSG00000173660","UQCRH",412,654.75,4
"ENSG00000182899","ENSG00000182899","RPL35A",413,657,4
"ENSG00000164176","ENSG00000164176","EDIL3",414.5,659.25,4
"ENSG00000112290","ENSG00000112290","WASF1",414.5,659.25,4
"ENSG00000184524","ENSG00000184524","CEND1",416,659.5,4
"ENSG00000166710","ENSG00000166710","B2M",417,659.75,4
"ENSG00000184007","ENSG00000184007","PTP4A2",418,660,4
"ENSG00000120049","ENSG00000120049","KCNIP2",419,660.25,4
"ENSG00000146122","ENSG00000146122","DAAM2",420.5,662.5,4
"ENSG00000120053","ENSG00000120053","GOT1",420.5,662.5,4
"ENSG00000142168","ENSG00000142168","SOD1",422,665,4
"ENSG00000113578","ENSG00000113578","FGF1",423,666,4
"ENSG00000084453","ENSG00000084453","SLCO1A2",424.5,667,4
"ENSG00000140479","ENSG00000140479","PCSK6",424.5,667,4
"ENSG00000198034","ENSG00000198034","RPS4X",426,667.25,4
"ENSG00000189067","ENSG00000189067","LITAF",427,668.25,4
"ENSG00000130255","ENSG00000130255","RPL36",428,668.5,4
"ENSG00000198794","ENSG00000198794","SCAMP5",429,672.75,4
"ENSG00000118181","ENSG00000118181","RPS25",430.5,674,4
"ENSG00000136156","ENSG00000136156","ITM2B",430.5,674,4
"ENSG00000250067","ENSG00000250067","YJEFN3",432,675.25,4
"ENSG00000125505","ENSG00000125505","MBOAT7",433,677,4
"ENSG00000204851","ENSG00000204851","PNMA8B",434,679.75,4
"ENSG00000087460","ENSG00000087460","GNAS",435,680,4
"ENSG00000120251","ENSG00000120251","GRIA2",436,680.25,4
"ENSG00000152932","ENSG00000152932","RAB3C",437,680.75,4
"ENSG00000114391","ENSG00000114391","RPL24",438,681.75,4
"ENSG00000127585","ENSG00000127585","FBXL16",439,682,4
"ENSG00000102804","ENSG00000102804","TSC22D1",440,682.75,4
"ENSG00000132475","ENSG00000132475","H3F3B",441,683,4
"ENSG00000164694","ENSG00000164694","FNDC1",442,684.25,4
"ENSG00000101460","ENSG00000101460","MAP1LC3A",443,686,4
"ENSG00000165973","ENSG00000165973","NELL1",444,687.5,4
"ENSG00000065361","ENSG00000065361","ERBB3",445,688.75,4
"ENSG00000177600","ENSG00000177600","RPLP2",446,690,4
"ENSG00000240583","ENSG00000240583","AQP1",447,692,4
"ENSG00000185052","ENSG00000185052","SLC24A3",448,693,4
"ENSG00000176840","ENSG00000176840","MIR7-3HG",449,693.25,4
"ENSG00000177511","ENSG00000177511","ST8SIA3",450,694.25,4
"ENSG00000064651","ENSG00000064651","SLC12A2",451.5,695,4
"ENSG00000165410","ENSG00000165410","CFL2",451.5,695,4
"ENSG00000135821","ENSG00000135821","GLUL",453,695.5,4
"ENSG00000198121","ENSG00000198121","LPAR1",454,698,4
"ENSG00000116133","ENSG00000116133","DHCR24",455.5,700.25,4
"ENSG00000177606","ENSG00000177606","JUN",455.5,700.25,4
"ENSG00000145335","ENSG00000145335","SNCA",457,700.5,4
"ENSG00000102109","ENSG00000102109","PCSK1N",458,701,4
"ENSG00000114573","ENSG00000114573","ATP6V1A",459,704.75,4
"ENSG00000126878","ENSG00000126878","AIF1L",460,705,4
"ENSG00000119125","ENSG00000119125","GDA",461,705.25,4
"ENSG00000157570","ENSG00000157570","TSPAN18",462,707.25,4
"ENSG00000159212","ENSG00000159212","CLIC6",463,708,4
"ENSG00000104490","ENSG00000104490","NCALD",464,708.25,4
"ENSG00000104327","ENSG00000104327","CALB1",465,709,4
"ENSG00000116675","ENSG00000116675","DNAJC6",466,710.25,4
"ENSG00000168159","ENSG00000168159","RNF187",467,710.5,4
"ENSG00000184009","ENSG00000184009","ACTG1",468,711.5,4
"ENSG00000136854","ENSG00000136854","STXBP1",469,711.75,4
"ENSG00000125148","ENSG00000125148","MT2A",470,712.25,4
"ENSG00000135447","ENSG00000135447","PPP1R1A",471,714.75,4
"ENSG00000134817","ENSG00000134817","APLNR",472,715.5,4
"ENSG00000155368","ENSG00000155368","DBI",473,716.5,4
"ENSG00000227544","ENSG00000227544","AC018647.1",474,718,4
"ENSG00000186417","ENSG00000186417","GLDN",475,718.25,4
"ENSG00000162545","ENSG00000162545","CAMK2N1",476.5,718.75,4
"ENSG00000167552","ENSG00000167552","TUBA1A",476.5,718.75,4
"ENSG00000065559","ENSG00000065559","MAP2K4",478,723,4
"ENSG00000166922","ENSG00000166922","SCG5",479,723.5,4
"ENSG00000153130","ENSG00000153130","SCOC",480,724.25,4
"ENSG00000213760","ENSG00000213760","ATP6V1G2",481,724.5,4
"ENSG00000154518","ENSG00000154518","ATP5MC3",482.5,725,4
"ENSG00000105193","ENSG00000105193","RPS16",482.5,725,4
"ENSG00000072657","ENSG00000072657","TRHDE",484,726.25,4
"ENSG00000070961","ENSG00000070961","ATP2B1",485,726.5,4
"ENSG00000198695","ENSG00000198695","MT-ND6",486,726.75,4
"ENSG00000117115","ENSG00000117115","PADI2",487,727.5,4
"ENSG00000164050","ENSG00000164050","PLXNB1",488,727.75,4
"ENSG00000105520","ENSG00000105520","PLPPR2",489,729.25,4
"ENSG00000139998","ENSG00000139998","RAB15",490,729.75,4
"ENSG00000100314","ENSG00000100314","CABP7",491,730,4
"ENSG00000224078","ENSG00000224078","SNHG14",492,730.75,4
"ENSG00000115419","ENSG00000115419","GLS",493,732,4
"ENSG00000100242","ENSG00000100242","SUN2",494,733.25,4
"ENSG00000152154","ENSG00000152154","TMEM178A",495,737.5,4
"ENSG00000178719","ENSG00000178719","GRINA",496,737.75,4
"ENSG00000100884","ENSG00000100884","CPNE6",497,740,4
"ENSG00000214253","ENSG00000214253","FIS1",498,740.5,4
"ENSG00000170775","ENSG00000170775","GPR37",499,740.75,4
"ENSG00000123091","ENSG00000123091","RNF11",500,741.25,4
"ENSG00000140264","ENSG00000140264","SERF2",501,741.5,4
"ENSG00000105976","ENSG00000105976","MET",502,742,4
"ENSG00000105290","ENSG00000105290","APLP1",503,747.75,4
"ENSG00000125675","ENSG00000125675","GRIA3",504,750.25,4
"ENSG00000159335","ENSG00000159335","PTMS",505.5,752.25,4
"ENSG00000169715","ENSG00000169715","MT1E",505.5,752.25,4
"ENSG00000034053","ENSG00000034053","APBA2",507,754.75,4
"ENSG00000133636","ENSG00000133636","NTS",508,755.5,4
"ENSG00000117600","ENSG00000117600","PLPPR4",509,757.25,4
"ENSG00000187122","ENSG00000187122","SLIT1",510,758.75,4
"ENSG00000152784","ENSG00000152784","PRDM8",511.5,760,4
"ENSG00000174437","ENSG00000174437","ATP2A2",511.5,760,4
"ENSG00000159753","ENSG00000159753","CARMIL2",513,760.25,4
"ENSG00000103316","ENSG00000103316","CRYM",514,761.25,4
"ENSG00000134851","ENSG00000134851","TMEM165",515,762.5,4
"ENSG00000171603","ENSG00000171603","CLSTN1",516,763,4
"ENSG00000197283","ENSG00000197283","SYNGAP1",517,764,4
"ENSG00000174444","ENSG00000174444","RPL4",518,764.5,4
"ENSG00000130540","ENSG00000130540","SULT4A1",519,765,4
"ENSG00000166086","ENSG00000166086","JAM3",520.5,766.25,4
"ENSG00000174938","ENSG00000174938","SEZ6L2",520.5,766.25,4
"ENSG00000086289","ENSG00000086289","EPDR1",522,769.5,4
"ENSG00000125462","ENSG00000125462","C1orf61",523,771.25,4
"ENSG00000138757","ENSG00000138757","G3BP2",524,771.5,4
"ENSG00000164076","ENSG00000164076","CAMKV",525.5,772,4
"ENSG00000171532","ENSG00000171532","NEUROD2",525.5,772,4
"ENSG00000112972","ENSG00000112972","HMGCS1",527,774.75,4
